region	country	station	station_active_date	station_inactive_date	reactive_c2c_id	time_zone	queue_name	sun_open	sun_close	mon_open	mon_close	tue_open	tue_close	wed_open	wed_close	thu_open	thu_close	fri_open	fri_close	sat_open	sat_close	active_flag
EU	ES	DQA2	2019-11-24	2099-12-31	a3e2048c-de11-498a-bbea-0bf973cfd04f	Europe/Madrid	SDS-ES-DSL-DQA2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	MX	XMX2	2019-06-23	2099-12-31	1a1c43d4-07da-4b65-a820-d542561ff50c	America/Mexico_City	SDS-MX-DSL-DMX4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	JP	DHR1	2020-05-26	2099-12-31	2ebbb8df-12be-4fb4-afbc-40c29eb6fd55	Asia/Tokyo	SDS-JP-DSL-DHR1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DCQ2	2020-10-09	2022-08-20	895d6d8b-96e9-46d7-9554-dafae010ae77	Europe/Berlin		00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DTN4	2019-08-18	2099-12-31	58c6002f-cf73-4435-9d17-b538b26c546f	America/Chicago	SDS-US-DSL-DTN4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DVB4	2021-03-01	2099-12-31	bee8910e-3192-40f5-a7ce-bcd8fa04f928	America/New_York	SDS-US-DSL-DVB4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DSX5	2021-10-13	2099-12-31	ad89dbc6-fd50-476b-b28d-ee3354b67c3a	America/Chicago	AmazonUsDSLDSX5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	NCRJ	2019-03-31	2099-12-31	b7bf44ba-fdf3-47ff-bb4f-92fb748aaa3a	Asia/Kolkata	SDS-IN-DSL-NCRJ-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	INACTIVE
EU	AE	DDB3	2020-10-12	2099-12-31	15c6f570-ba1d-4810-8374-7dd6ea89e453	Asia/Dubai	SDS-AE-DSL-DDB3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DVB1	2019-09-16	2099-12-31	7de150c2-41a0-4815-b4ff-2130ac701b0c	America/New_York	SDS-US-DSL-DVB1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DVB5	2021-12-06	2099-12-31	a719620f-1191-4e94-83e2-23332b5da390	America/New_York	AmazonUsDSLDVB5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DHU2	2021-09-16	2099-12-31	811be9d3-9c3b-4b0b-a283-1202b79e135f	Europe/London	AmazonUkDSLDHU2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	LKOD	2019-06-30	2099-12-31	2cb3e298-6345-4126-93a8-6d75b7b5fc5b	Asia/Kolkata	SDS-IN-DSL-LKOD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	UK	DNG1	2018-09-02	2099-12-31	e7c1dc79-5cab-4158-a51c-3aaa20f71043	Europe/London	SDS-UK-DSL-DNG1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	BHOE	2019-06-16	2099-12-31	f66c12f9-e932-4bfe-8c5a-c877102493b7	Asia/Kolkata	SDS-IN-DSL-BHOE-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	UK	DNN1	2018-08-05	2099-12-31	7216af91-0ebd-42f4-bb26-a354a5aa10ae	Europe/London	SDS-UK-DSL-DNN1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DHX3	2020-06-09	2099-12-31	509e2676-800f-48e8-84de-6ad2b4cff687	America/Chicago	SDS-US-DSL-DHX3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	ORU1	2021-07-07	2099-12-31	7eba4213-0232-4e20-a03e-97d8de67d096	Europe/Rome	amzl-dsl-oru1@amazon.it	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
NA	US	DFL5	2021-05-12	2099-12-31	c4a6b0b1-fdba-437d-b767-20b80301178c	America/New_York	SDS-US-DSL-DFL5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DWO1	2021-09-13	2099-12-31	397c6aa1-4805-4397-87bf-3bae19363f6c	America/New_York	AmazonUsDSLDWO1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DZG2	2021-10-06	2099-12-31	ccebac65-af29-46e0-9786-33d0c5eb9f2c	Europe/Madrid	amzl-dsl-dzg2@amazon.es	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DDV5	2020-07-15	2099-12-31	92cdcac8-02da-4a5e-bff5-fa20ba87b793	America/Denver	SDS-US-DSL-DDV5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DVN3	2021-10-27	2099-12-31	0fae9111-cedd-40ab-8649-1610025dd6d9	Europe/Rome	AmazonItDSLDVN3Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	IT	DLO7	2020-10-13	2099-12-31	d14a32e1-cb8d-4d7d-9956-584722cc4c19	Europe/Rome	SDS-IT-DSL-DLO7-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	IT	DVN2	2019-06-30	2099-12-31	a079b0bd-3cc1-4926-95dc-567fc8f8c273	Europe/Rome	SDS-IT-DSL-DVN2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	FR	DBF1	2022-03-31	2099-12-31	ae5e0ff6-aefe-4b97-8519-47f43ac1c2a1	Europe/Paris	AmazonFrDSLDBF1Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DLT8	2021-10-20	2099-12-31	5a1c3512-0b3e-4a2a-8fcf-d3e24b5c1fef	America/New_York	AmazonUsDSLDLT8Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DMA6	2021-10-21	2099-12-31	cd54d1d6-4e5e-4399-a128-a4ddcc9cbfb9	Europe/Madrid	AmazonEsDSLDMA6Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IT	DFV2	2021-10-27	2099-12-31	e523386f-8451-4d4c-93c6-e7a3c006439b	Europe/Rome	AmazonItDSLDFV2Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	IN	PNQH	2021-03-21	2099-12-31	6b80ae84-b5a2-4523-9592-cf93dba9d637	Asia/Kolkata	SDS-IN-DSL-PNQH-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	SA	DRU3	2021-09-06	2099-12-31	2a56d949-87b0-4215-9913-bb1fcab86025	Asia/Riyadh	SDS-SA-DSL-DRU3-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	DE	DBE1	2018-12-16	2099-12-31	1ca4b840-9aba-4d29-bf3f-f63b280a76ac	Europe/Berlin	SDS-DE-DSL-DBE1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DPS5	2020-08-10	2099-12-31	5c706444-f240-4054-960b-a04045b9b11c	America/Los_Angeles	SDS-US-DSL-DPS5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DRI1	2019-09-28	2099-12-31	e248dd3e-45e0-478c-aa81-60fbb446101c	America/New_York	SDS-US-DSL-DRI1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DWA7	2022-01-19	2099-12-31	65a2b52f-56d8-41f1-ae88-76abb63c37b4	America/Los_Angeles	AmazonUsDSLDWA7Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	XMX3	2019-06-23	2099-12-31	462a4160-a4f9-40fb-8e93-a0b1ffa5be8a	America/Mexico_City	SDS-MX-DSL-DMX4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DRT1	2018-09-09	2099-12-31	1fd4489c-c5d3-48be-86a8-a56d5f9b5837	America/New_York	SDS-US-DSL-DRT1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DSR6	2020-07-14	2099-12-31	385c93d0-4ff0-4bde-bf1d-06e673bd75a1	America/Los_Angeles	SDS-US-DSL-DSR6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DLA7	2018-01-01	2099-12-31	5ac55766-0a3a-4b26-b6e2-e97e764a5799	America/Los_Angeles	SDS-US-DSL-DLA7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	OAO2	2019-08-11	2099-12-31	417ce25a-1185-4543-9714-84c8d2810344	Europe/Paris	SDS-FR-DSL-DAO2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DGR8	2021-07-28	2099-12-31	d628c2e7-2060-4068-86df-4b4d0ec405ae	America/New_York	SDS-US-DSL-DGR8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	KNUO	2021-09-27	2099-12-31	f5134cc9-59dd-405a-9079-44c86cfb80e4	Asia/Kolkata	AmazonInDSLKNUOEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	DE	DFQ2	2020-10-09	2022-08-01	f0951ad1-e391-40f5-8ca8-75b378722597	Europe/Berlin	SDS-DE-DSL-DHE1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DSF7	2020-07-01	2099-12-31	99bfc277-1197-4356-8135-1f80bdcf203f	America/Los_Angeles	SDS-US-DSL-DSF7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DLA5	2018-04-29	2099-12-31	77945e03-d0a5-4e4e-86a7-b64a30a92947	America/Los_Angeles	SDS-US-DSL-DLA5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	CJBE	2021-03-21	2099-12-31	ceb63b3c-fa30-458f-8794-70108da1e39b	Asia/Kolkata	SDS-IN-DSL-CJBE-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	MX	XMX4	2019-06-23	2099-12-31	85b0adda-7ba2-4be0-bc65-43031bb30360	America/Mexico_City	SDS-MX-DSL-DMX2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DUT7	2021-07-05	2099-12-31	403cc0be-8dfe-4842-9c73-8d6c72b1f5c5	America/Denver	SDS-US-DSL-DUT7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DHT1	2021-10-18	2099-12-31	98799111-7857-490c-8526-360bb5b0cdef	America/Chicago	AmazonUsDSLDHT1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	CA	DCG1	2020-05-20	2099-12-31	47bdff42-12a2-447f-9e50-29ea4cb969ff	America/Denver	SDS-CA-DSL-DCG1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	CA	DXU1	2019-07-14	2099-12-31	6d2a2df6-a4da-400e-b19e-cebf8050719e	America/New_York	SDS-CA-DSL-DXU1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDT4	2020-04-22	2099-12-31	642f22c6-13dc-446a-ac37-e2297641bb4b	America/New_York	SDS-US-DSL-DDT4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	OQZ1	2020-10-01	2099-12-31	2189e421-45e1-4f5e-9c67-c0523ae48813	Europe/Madrid	amzl-dsl-oqz1@amazon.es	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DCH8	2020-05-20	2099-12-31	05dd99eb-cee2-4d83-9f30-c0e5e94162a1	America/Chicago	SDS-US-DSL-DCH8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	NCRG	2019-03-31	2099-12-31	baedb2d0-96c2-40be-b844-6df70598aa7e	Asia/Kolkata	SDS-IN-DSL-NCRG-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	NZML	2020-11-16	2099-12-31	a165aded-8ba4-4206-8d78-512bbedbf1dc	Asia/Kolkata	SDS-IN-DSL-NZML-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	CA	DVC4	2021-10-18	2099-12-31	9c2f9bb5-9bb1-48a4-a6bc-c904a62c01f8	America/Los_Angeles	AmazonCaDSLDVC4Email2	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	VGAH	2021-03-21	2099-12-31	b2fc2540-48ae-4bec-8f81-fdda8ed793a9	Asia/Kolkata	SDS-IN-DSL-VGAH-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	PATD	2019-06-23	2099-12-31	04403219-c08a-4a2a-84d7-92eb1888b5fd	Asia/Kolkata	SDS-IN-DSL-PATD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DAB8	2020-09-14	2099-12-31	277cd2dc-bfa3-4647-bdc1-8badc67d434d	America/New_York	SDS-US-DSL-DAB8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DRP2	2019-11-10	2099-12-31	6922e59f-670f-40fc-9a7c-caf91aba1ef6	Europe/Berlin	SDS-DE-DSL-DRP2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DFL8	2021-07-07	2099-12-31	50c21d0d-317b-47d9-8183-508a2bbabac5	America/New_York	SDS-US-DSL-DFL8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	DVS1	2019-06-23	2099-12-31	cf902dfe-1106-4298-8f5f-8b6164b80cc2	America/Mexico_City	SDS-MX-DSL-DUU1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	GKPL	2021-08-25	2099-12-31	8daa4787-00b7-42c4-8713-aa25152ab611	Asia/Kolkata	AmazonInDSLGKPLEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DMI9	2021-10-06	2099-12-31	71d11b80-fb60-4234-9661-5f9f4e1209bd	America/New_York	AmazonUsDSLDMI9Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DAX8	2020-08-10	2099-12-31	4332e91f-4fcb-4326-90d5-0992f5152f87	America/Los_Angeles	SDS-US-DSL-DAX8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DMD5	2021-08-11	2099-12-31	4f5fbc23-b3e1-4ae4-a12e-8040c5c3dd25	America/New_York	AmazonUsDSLDMD5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DXM3	2021-09-02	2099-12-31	95ef7db5-80c2-4f2e-be40-21d9d96586b5	Europe/London	AmazonUkDSLDXM3Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DJE9	2021-08-25	2099-12-31	d8aeedf8-1430-4dde-ba4a-0af04a170e69	America/New_York	AmazonUsDSLDJE9Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DHO3	2021-05-12	2099-12-31	e3e1ed37-b5c4-488f-9489-bf43694e19da	America/Chicago	SDS-US-DSL-DHO3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IE	DVO1	2021-09-30	2099-12-31	e3672a7d-1e59-4ce1-8bbe-db26f85d12aa	Europe/Dublin	amzl-dsl-dvo1@amazon.co.uk	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DCM3	2020-08-10	2099-12-31	47b7e065-016d-4a6b-9425-306d53d88257	America/New_York	SDS-US-DSL-DCM3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DBV1	2021-06-04	2099-12-31	b3de574e-10e9-4757-a889-bbc085916267	Europe/Berlin	SDS-DE-DSL-DBY2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	AMDE	2019-06-16	2099-12-31	ccaf97b0-7eae-4656-83b6-5b27feafa07e	Asia/Kolkata	SDS-IN-DSL-AMDE-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DBO9	2020-08-31	2099-12-31	89202041-66f5-4cda-b1c2-32186af5e6b1	America/New_York	SDS-US-DSL-DBO9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DMA3	2018-11-18	2099-12-31	2e615bd3-60bc-4981-a20e-fa2c12adb79b	Europe/Madrid	SDS-ES-DSL-DMA3-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DCS3	2019-09-28	2099-12-31	d25a485c-13af-44e8-933a-9c58426a86a4	America/Denver	SDS-US-DSL-DCS3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DJZ3	2020-12-14	2099-12-31	26cc6f5f-14cc-4d85-a04e-3ab72fac11c7	America/New_York	SDS-US-DSL-DJZ3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DCT4	2020-10-21	2099-12-31	83017294-75e2-4fff-b37c-edb499ab8891	Europe/Madrid	SDS-ES-DSL-DCT4-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DLD1	2020-09-14	2099-12-31	84c435eb-38e8-4a9f-90f1-853ee1655204	America/New_York	SDS-US-DSL-DLD1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	SA	DHA4	2021-09-13	2099-12-31	7d58df3b-6a4c-47e6-bc99-68add17c1970	Asia/Riyadh	amzl-dsl-dha4@amazon.sa	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	BOMC	2019-03-31	2099-12-31	a88e8c1d-a2bd-4e54-9109-4bf7e1394c81	Asia/Kolkata	SDS-IN-DSL-BOMC-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	FR	OIF7	2020-09-17	2022-10-01	b8d2bf26-8f77-4f1c-b877-a09911cec712	Europe/Paris	SDS-FR-DSL-DWV1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	CA	DOI3	2021-07-21	2099-12-31	c6949452-87f2-4e80-acae-c2a65737ae7a	America/New_York	AmazonCaDSLDOI3Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DMA4	2021-08-26	2099-12-31	69d265c2-d605-473f-9f81-42fe452b23ca	Europe/Madrid	AmazonEsDSLDMA4Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DLD7	2020-08-17	2099-12-31	1c08d279-146e-4db4-aa58-ba24c4a87eec	America/New_York	SDS-US-DSL-DLD7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DCE1	2020-09-11	2099-12-31	b7a030d3-8277-467b-aa3e-24283c8df00d	Europe/London	SDS-UK-DSL-DCE1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNX5	2020-10-28	2099-12-31	13f28220-c959-4098-866b-5136830d3b11	Europe/Berlin	SDS-DE-DSL-DNX5-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	ES	DQV3	2020-09-17	2099-12-31	adebbb6e-e2b9-4e5d-99ad-cfcb4cb7017a	Europe/Madrid	SDS-ES-DSL-DQV3-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	BLRM	2021-03-21	2099-12-31	d5d13bee-7eed-4be4-80a3-dc0cfabb78fd	Asia/Kolkata	SDS-IN-DSL-BLRM-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	AE	DDB6	2021-07-27	2099-12-31	a0567af3-8553-40bb-a6be-4166b0115524	Asia/Dubai	AmazonAeDSLDDB6Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DWI4	2020-09-07	2099-12-31	67a44c0c-5fc0-4410-8b5c-28325842a9c7	America/Chicago	SDS-US-DSL-DWI4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IE	DIS2	2021-10-28	2099-12-31	9ab4e381-2d06-4566-b0a1-5ccb94a2af90	Europe/Dublin	AmazonIeDSLDIS2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DIF4	2018-11-18	2099-12-31	e6b7f941-e2ef-4107-92bc-00c74acd863b	Europe/Paris	SDS-FR-DSL-DIF4-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	DE	DBW8	2020-10-28	2099-12-31	4d88c318-b4e5-4b19-b9e0-57612c46fcc7	Europe/Berlin	SDS-DE-DSL-DBW8-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	CA	DXT4	2021-06-07	2099-12-31	79eac646-f42e-4422-aebe-b22e832ff3ab	America/New_York	SDS-CA-DSL-DXT4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	HYDI	2019-03-31	2099-12-31	e8425623-1892-4094-a338-ebbb127916da	Asia/Kolkata	SDS-IN-DSL-HYDI-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
